"Date","Depth","Measurement"
2017-04-02,17,2.44697916666667
2017-04-02,18,2.4814375
2017-04-02,19,2.50003125
2017-04-02,20,2.50276041666667
2017-04-02,21,2.4601875
2017-04-02,22,2.3723125
2017-04-02,23,2.37122916666667
2017-04-02,24,2.4569375
2017-04-02,25,2.49353125
2017-04-02,26,2.48101041666667
2017-04-02,27,2.53698958333333
2017-04-02,28,2.66146875
2017-04-03,2,2.5355625
2017-04-03,3,2.54077083333333
2017-04-03,4,2.50245833333333
2017-04-03,5,2.47845833333333
2017-04-03,6,2.46170833333333
2017-04-03,7,2.46229166666667
2017-04-03,8,2.47345833333333
2017-04-03,9,2.474
2017-04-03,10,2.44939583333333
2017-04-03,11,2.4258125
2017-04-03,12,2.463
2017-04-03,13,2.51284375
2017-04-03,14,2.51903125
2017-04-03,15,2.50803125
2017-04-03,16,2.47984375
2017-04-03,17,2.4806875
2017-04-03,18,2.5105625
2017-04-03,19,2.52859375
2017-04-03,20,2.53478125
2017-04-03,21,2.49305208333333
2017-04-03,22,2.40340625
2017-04-03,23,2.39863541666667
2017-04-03,24,2.47873958333333
2017-04-03,25,2.5096875
2017-04-03,26,2.49147916666667
2017-04-03,27,2.55320833333333
2017-04-03,28,2.694875
2017-04-04,2,2.57410416666667
2017-04-04,3,2.57577083333333
2017-04-04,4,2.53722916666667
2017-04-04,5,2.51175
2017-04-04,6,2.491875
2017-04-04,7,2.4901875
2017-04-04,8,2.50164583333333
2017-04-04,9,2.50760416666667
2017-04-04,10,2.49170833333333
2017-04-04,11,2.46847916666667
2017-04-04,12,2.4995625
2017-04-04,13,2.549125
2017-04-04,14,2.560375
2017-04-04,15,2.55169791666667
2017-04-04,16,2.52309375
2017-04-04,17,2.52448958333333
2017-04-04,18,2.55588541666667
2017-04-04,19,2.57546875
2017-04-04,20,2.58323958333333
2017-04-04,21,2.5413125
2017-04-04,22,2.4496875
2017-04-04,23,2.4413125
2017-04-04,24,2.5161875
2017-04-04,25,2.54520833333333
2017-04-04,26,2.528375
2017-04-04,27,2.58034375
2017-04-04,28,2.70111458333333
2017-04-05,2,2.63560416666667
2017-04-05,3,2.63029166666667
2017-04-05,4,2.58925
2017-04-05,5,2.55908333333333
2017-04-05,6,2.5406875
2017-04-05,7,2.544625
2017-04-05,8,2.5485
2017-04-05,9,2.5485
2017-04-05,10,2.53
2017-04-05,11,2.50389583333333
2017-04-05,12,2.53639583333333
2017-04-05,13,2.58570833333333
2017-04-05,14,2.594125
2017-04-05,15,2.58434375
2017-04-05,16,2.55636458333333
2017-04-05,17,2.5574375
2017-04-05,18,2.5875625
2017-04-05,19,2.60621875
2017-04-05,20,2.61340625
2017-04-05,21,2.57075
2017-04-05,22,2.47825
2017-04-05,23,2.46970833333333
2017-04-05,24,2.545125
2017-04-05,25,2.5746875
2017-04-05,26,2.55839583333333
2017-04-05,27,2.61739583333333
2017-04-05,28,2.7516875
2017-04-06,2,2.71025
2017-04-06,3,2.70022916666667
2017-04-06,4,2.6574375
2017-04-06,5,2.62758333333333
2017-04-06,6,2.60833333333333
2017-04-06,7,2.60883333333333
2017-04-06,8,2.62033333333333
2017-04-06,9,2.62466666666667
2017-04-06,10,2.6048125
2017-04-06,11,2.57872916666667
2017-04-06,12,2.61258333333333
2017-04-06,13,2.66485416666667
2017-04-06,14,2.67372916666667
2017-04-06,15,2.66367708333333
2017-04-06,16,2.63469791666667
2017-04-06,17,2.6363125
2017-04-06,18,2.66852083333333
2017-04-06,19,2.68683333333333
2017-04-06,20,2.69125
2017-04-06,21,2.64840625
2017-04-06,22,2.55830208333333
2017-04-06,23,2.54916666666667
2017-04-06,24,2.621
2017-04-06,25,2.645875
2017-04-06,26,2.62379166666667
2017-04-06,27,2.65819791666667
2017-04-06,28,2.74909375
2017-04-07,2,2.76404166666667
2017-04-07,3,2.762375
2017-04-07,4,2.72508333333333
2017-04-07,5,2.69358333333333
2017-04-07,6,2.67210416666667
2017-04-07,7,2.67716666666667
2017-04-07,8,2.69033333333333
2017-04-07,9,2.6903125
2017-04-07,10,2.66483333333333
2017-04-07,11,2.64191666666667
2017-04-07,12,2.6785625
2017-04-07,13,2.72890625
2017-04-07,14,2.73955208333333
2017-04-07,15,2.730375
2017-04-07,16,2.701375
2017-04-07,17,2.70109375
2017-04-07,18,2.72953125
2017-04-07,19,2.74840625
2017-04-07,20,2.75771875
2017-04-07,21,2.71715625
2017-04-07,22,2.62671875
2017-04-07,23,2.61952083333333
2017-04-07,24,2.6955625
2017-04-07,25,2.72363541666667
2017-04-07,26,2.70373958333333
2017-04-07,27,2.73039583333333
2017-04-07,28,2.80360416666667
2017-04-08,2,2.85814583333333
2017-04-08,3,2.84114583333333
2017-04-08,4,2.79752083333333
2017-04-08,5,2.76975
2017-04-08,6,2.7525
2017-04-08,7,2.75479166666667
2017-04-08,8,2.765875
2017-04-08,9,2.7675625
2017-04-08,10,2.7465
2017-04-08,11,2.721875
2017-04-08,12,2.75733333333333
2017-04-08,13,2.81065625
2017-04-08,14,2.82055208333333
2017-04-08,15,2.81138541666667
2017-04-08,16,2.78315625
2017-04-08,17,2.78482291666667
2017-04-08,18,2.81638541666667
2017-04-08,19,2.83553125
2017-04-08,20,2.84226041666667
2017-04-08,21,2.8004375
2017-04-08,22,2.7100625
2017-04-08,23,2.70088541666667
2017-04-08,24,2.77290625
2017-04-08,25,2.79790625
2017-04-08,26,2.77588541666667
2017-04-08,27,2.8030625
2017-04-08,28,2.8794375
2017-04-09,2,2.90535416666667
2017-04-09,3,2.90425
2017-04-09,4,2.86483333333333
2017-04-09,5,2.83889583333333
2017-04-09,6,2.82072916666667
2017-04-09,7,2.822875
2017-04-09,8,2.83610416666667
2017-04-09,9,2.841
2017-04-09,10,2.8216875
2017-04-09,11,2.79733333333333
2017-04-09,12,2.83060416666667
2017-04-09,13,2.88169791666667
2017-04-09,14,2.89384375
2017-04-09,15,2.884625
2017-04-09,16,2.85404166666667
2017-04-09,17,2.85291666666667
2017-04-09,18,2.88125
2017-04-09,19,2.8981875
2017-04-09,20,2.90372916666667
2017-04-09,21,2.86080208333333
2017-04-09,22,2.76940625
2017-04-09,23,2.75971875
2017-04-09,24,2.83173958333333
2017-04-09,25,2.85584375
2017-04-09,26,2.83203125
2017-04-09,27,2.85938541666667
2017-04-09,28,2.93790625
2017-04-10,2,2.996
2017-04-10,3,2.98172916666667
2017-04-10,4,2.9401875
2017-04-10,5,2.90977083333333
2017-04-10,6,2.8910625
2017-04-10,7,2.8945
2017-04-10,8,2.90547916666667
2017-04-10,9,2.90604166666667
2017-04-10,10,2.88114583333333
2017-04-10,11,2.8543125
2017-04-10,12,2.89254166666667
2017-04-10,13,2.94473958333333
2017-04-10,14,2.94805208333333
2017-04-10,15,2.93617708333333
2017-04-10,16,2.90911458333333
2017-04-10,17,2.90939583333333
2017-04-10,18,2.93702083333333
2017-04-10,19,2.95247916666667
2017-04-10,20,2.95577083333333
2017-04-10,21,2.91175
2017-04-10,22,2.82041666666667
2017-04-10,23,2.81291666666667
2017-04-10,24,2.88925
2017-04-10,25,2.91691666666667
2017-04-10,26,2.89591666666667
2017-04-10,27,2.92746875
2017-04-10,28,3.01157291666667
2017-04-11,2,3.11045833333333
2017-04-11,3,3.09335416666667
2017-04-11,4,3.04747916666667
2017-04-11,5,3.01491666666667
2017-04-11,6,2.991625
2017-04-11,7,2.98883333333333
2017-04-11,8,2.99997916666667
2017-04-11,9,3.00335416666667
2017-04-11,10,2.981125
2017-04-11,11,2.9584375
2017-04-11,12,2.99666666666667
2017-04-11,13,3.04871875
2017-04-11,14,3.05657291666667
2017-04-11,15,3.04603125
2017-04-11,16,3.01709375
2017-04-11,17,3.01711458333333
2017-04-11,18,3.04609375
2017-04-11,19,3.06251041666667
2017-04-11,20,3.06636458333333
2017-04-11,21,3.02453125
2017-04-11,22,2.93701041666667
2017-04-11,23,2.93196875
2017-04-11,24,3.00940625
2017-04-11,25,3.04065625
2017-04-11,26,3.02571875
2017-04-11,27,3.05744791666667
2017-04-11,28,3.13584375
2017-04-12,2,3.20522916666667
2017-04-12,3,3.184375
2017-04-12,4,3.14095833333333
2017-04-12,5,3.11075
2017-04-12,6,3.08716666666667
2017-04-12,7,3.08497916666667
2017-04-12,8,3.09527083333333
2017-04-12,9,3.09416666666667
2017-04-12,10,3.07164583333333
2017-04-12,11,3.04877083333333
2017-04-12,12,3.08520833333333
2017-04-12,13,3.13694791666667
2017-04-12,14,3.14184375
2017-04-12,15,3.13026041666667
2017-04-12,16,3.10219791666667
2017-04-12,17,3.10245833333333
2017-04-12,18,3.13104166666667
2017-04-12,19,3.14941666666667
2017-04-12,20,3.15758333333333
2017-04-12,21,3.11584375
2017-04-12,22,3.02419791666667
2017-04-12,23,3.01739583333333
2017-04-12,24,3.0954375
2017-04-12,25,3.12704166666667
2017-04-12,26,3.11220833333333
2017-04-12,27,3.15044791666667
2017-04-12,28,3.24176041666667
2017-04-13,2,3.28185416666667
2017-04-13,3,3.267625
2017-04-13,4,3.22629166666667
2017-04-13,5,3.1931875
2017-04-13,6,3.17441666666667
2017-04-13,7,3.1765
2017-04-13,8,3.181375
2017-04-13,9,3.18083333333333
2017-04-13,10,3.160625
2017-04-13,11,3.13829166666667
2017-04-13,12,3.17622916666667
2017-04-13,13,3.22559375
2017-04-13,14,3.22994791666667
2017-04-13,15,3.21723958333333
2017-04-13,16,3.18746875
2017-04-13,17,3.186375
2017-04-13,18,3.21395833333333
2017-04-13,19,3.23052083333333
2017-04-13,20,3.2360625
2017-04-13,21,3.19232291666667
2017-04-13,22,3.09930208333333
2017-04-13,23,3.0929375
2017-04-13,24,3.17322916666667
2017-04-13,25,3.21616666666667
2017-04-13,26,3.22175
2017-04-13,27,3.27136458333333
2017-04-13,28,3.36501041666667
2017-04-14,2,3.395
2017-04-14,3,3.37147916666667
2017-04-14,4,3.32422916666667
2017-04-14,5,3.28839583333333
2017-04-14,6,3.26475
2017-04-14,7,3.26758333333333
2017-04-14,8,3.27316666666667
2017-04-14,9,3.27097916666667
2017-04-14,10,3.25045833333333
2017-04-14,11,3.22733333333333
2017-04-14,12,3.2599375
2017-04-14,13,3.307625
2017-04-14,14,3.314875
2017-04-14,15,3.30357291666667
2017-04-14,16,3.27371875
2017-04-14,17,3.272875
2017-04-14,18,3.30104166666667
2017-04-14,19,3.31922916666667
2017-04-14,20,3.3274375
2017-04-14,21,3.28582291666667
2017-04-14,22,3.19438541666667
2017-04-14,23,3.18721875
2017-04-14,24,3.26432291666667
2017-04-14,25,3.29679166666667
2017-04-14,26,3.284625
2017-04-14,27,3.31929166666667
2017-04-14,28,3.40079166666667
2017-04-15,2,3.46283333333333
2017-04-15,3,3.46235416666667
2017-04-15,4,3.42166666666667
2017-04-15,5,3.39208333333333
2017-04-15,6,3.37414583333333
2017-04-15,7,3.381875
2017-04-15,8,3.396
2017-04-15,9,3.4019375
2017-04-15,10,3.384875
2017-04-15,11,3.3640625
2017-04-15,12,3.4025
2017-04-15,13,3.45427083333333
2017-04-15,14,3.46464583333333
2017-04-15,15,3.45810416666667
2017-04-15,16,3.43464583333333
2017-04-15,17,3.44346875
2017-04-15,18,3.48457291666667
2017-04-15,19,3.5095
2017-04-15,20,3.51825
2017-04-15,21,3.47713541666667
2017-04-15,22,3.38615625
2017-04-15,23,3.37654166666667
2017-04-15,24,3.44829166666667
2017-04-15,25,3.47241666666667
2017-04-15,26,3.44891666666667
2017-04-15,27,3.47140625
2017-04-15,28,3.53988541666667
2017-04-16,2,3.47652083333333
2017-04-16,3,3.49683333333333
2017-04-16,4,3.46495833333333
2017-04-16,5,3.43922916666667
2017-04-16,6,3.4256875
2017-04-16,7,3.433
2017-04-16,8,3.43895833333333
2017-04-16,9,3.441125
2017-04-16,10,3.4261875
2017-04-16,11,3.40510416666667
2017-04-16,12,3.44741666666667
2017-04-16,13,3.50869791666667
2017-04-16,14,3.52676041666667
2017-04-16,15,3.52065625
2017-04-16,16,3.49038541666667
2017-04-16,17,3.49476041666667
2017-04-16,18,3.53378125
2017-04-16,19,3.559375
2017-04-16,20,3.57154166666667
2017-04-16,21,3.53201041666667
2017-04-16,22,3.44078125
2017-04-16,23,3.4300625
2017-04-16,24,3.49985416666667
2017-04-16,25,3.52204166666667
2017-04-16,26,3.496625
2017-04-16,27,3.52210416666667
2017-04-16,28,3.59847916666667
2017-04-17,2,3.48247916666667
2017-04-17,3,3.49570833333333
2017-04-17,4,3.46010416666667
2017-04-17,5,3.4331875
2017-04-17,6,3.4195
2017-04-17,7,3.4294375
2017-04-17,8,3.45027083333333
2017-04-17,9,3.46452083333333
2017-04-17,10,3.45779166666667
2017-04-17,11,3.44466666666667
2017-04-17,12,3.48529166666667
2017-04-17,13,3.5441875
2017-04-17,14,3.56339583333333
2017-04-17,15,3.56071875
2017-04-17,16,3.53615625
2017-04-17,17,3.540375
2017-04-17,18,3.573375
2017-04-17,19,3.59123958333333
2017-04-17,20,3.59396875
2017-04-17,21,3.55025
2017-04-17,22,3.46008333333333
2017-04-17,23,3.452875
2017-04-17,24,3.528625
2017-04-17,25,3.55963541666667
2017-04-17,26,3.54590625
2017-04-17,27,3.57967708333333
2017-04-17,28,3.66094791666667
2017-04-18,2,3.47554166666667
2017-04-18,3,3.49579166666667
2017-04-18,4,3.46441666666667
2017-04-18,5,3.44089583333333
2017-04-18,6,3.4268125
2017-04-18,7,3.43354166666667
2017-04-18,8,3.46191666666667
2017-04-18,9,3.49358333333333
2017-04-18,10,3.49120833333333
2017-04-18,11,3.47254166666667
2017-04-18,12,3.51260416666667
2017-04-18,13,3.57159375
2017-04-18,14,3.58453125
2017-04-18,15,3.57802083333333
2017-04-18,16,3.5520625
2017-04-18,17,3.55747916666667
2017-04-18,18,3.59427083333333
2017-04-18,19,3.62030208333333
2017-04-18,20,3.63557291666667
2017-04-18,21,3.6035
2017-04-18,22,3.52408333333333
2017-04-18,23,3.52241666666667
2017-04-18,24,3.5985
2017-04-18,25,3.63057291666667
2017-04-18,26,3.61863541666667
2017-04-18,27,3.65054166666667
2017-04-18,28,3.72629166666667
2017-04-19,2,3.55675
2017-04-19,3,3.55070833333333
2017-04-19,4,3.51114583333333
2017-04-19,5,3.48322916666667
2017-04-19,6,3.4635625
2017-04-19,7,3.46302083333333
2017-04-19,8,3.47225
2017-04-19,9,3.48475
2017-04-19,10,3.48575
2017-04-19,11,3.4780625
2017-04-19,12,3.52083333333333
2017-04-19,13,3.57739583333333
2017-04-19,14,3.59085416666667
2017-04-19,15,3.5856875
2017-04-19,16,3.56189583333333
2017-04-19,17,3.58016666666667
2017-04-19,18,3.6405
2017-04-19,19,3.68825
2017-04-19,20,3.72341666666667
2017-04-19,21,3.70121875
2017-04-19,22,3.62165625
2017-04-19,23,3.62655208333333
2017-04-19,24,3.71590625
2017-04-19,25,3.75647916666667
2017-04-19,26,3.74827083333333
2017-04-19,27,3.78625
2017-04-19,28,3.87041666666667
2017-04-20,2,3.61741666666667
2017-04-20,3,3.64325
2017-04-20,4,3.61702083333333
2017-04-20,5,3.59779166666667
2017-04-20,6,3.58520833333333
2017-04-20,7,3.5901875
2017-04-20,8,3.6000625
2017-04-20,9,3.60397916666667
2017-04-20,10,3.5875
2017-04-20,11,3.5664375
2017-04-20,12,3.60141666666667
2017-04-20,13,3.65197916666667
2017-04-20,14,3.6609375
2017-04-20,15,3.6500625
2017-04-20,16,3.61935416666667
2017-04-20,17,3.62126041666667
2017-04-20,18,3.65578125
2017-04-20,19,3.6774375
2017-04-20,20,3.68622916666667
2017-04-20,21,3.64886458333333
2017-04-20,22,3.56534375
2017-04-20,23,3.56667708333333
2017-04-20,24,3.65286458333333
2017-04-20,25,3.69733333333333
2017-04-20,26,3.70008333333333
2017-04-20,27,3.74602083333333
2017-04-20,28,3.83514583333333
2017-04-21,2,3.72339583333333
2017-04-21,3,3.71508333333333
2017-04-21,4,3.67554166666667
2017-04-21,5,3.6455
2017-04-21,6,3.62747916666667
2017-04-21,7,3.6301875
2017-04-21,8,3.6350625
2017-04-21,9,3.63397916666667
2017-04-21,10,3.61329166666667
2017-04-21,11,3.58791666666667
2017-04-21,12,3.62183333333333
2017-04-21,13,3.671375
2017-04-21,14,3.67695833333333
2017-04-21,15,3.6656875
2017-04-21,16,3.6375625
2017-04-21,17,3.63675
2017-04-21,18,3.66325
2017-04-21,19,3.6789375
2017-04-21,20,3.6838125
2017-04-21,21,3.64209375
2017-04-21,22,3.55378125
2017-04-21,23,3.54353125
2017-04-21,24,3.61134375
2017-04-21,25,3.63304166666667
2017-04-21,26,3.608625
2017-04-21,27,3.64570833333333
2017-04-21,28,3.74429166666667
2017-04-22,2,3.81429166666667
2017-04-22,3,3.79785416666667
2017-04-22,4,3.75233333333333
2017-04-22,5,3.72014583333333
2017-04-22,6,3.70004166666667
2017-04-22,7,3.6968125
2017-04-22,8,3.7033125
2017-04-22,9,3.70327083333333
2017-04-22,10,3.68010416666667
2017-04-22,11,3.65689583333333
2017-04-22,12,3.69252083333333
2017-04-22,13,3.7410625
2017-04-22,14,3.74610416666667
2017-04-22,15,3.73334375
2017-04-22,16,3.70278125
2017-04-22,17,3.701375
2017-04-22,18,3.729125
2017-04-22,19,3.74467708333333
2017-04-22,20,3.74803125
2017-04-22,21,3.7030625
2017-04-22,22,3.60977083333333
2017-04-22,23,3.59773958333333
2017-04-22,24,3.66696875
2017-04-22,25,3.68779166666667
2017-04-22,26,3.66020833333333
2017-04-22,27,3.68236458333333
2017-04-22,28,3.75426041666667
2017-04-23,2,3.89083333333333
2017-04-23,3,3.88308333333333
2017-04-23,4,3.840375
2017-04-23,5,3.80939583333333
2017-04-23,6,3.79085416666667
2017-04-23,7,3.79297916666667
2017-04-23,8,3.79733333333333
2017-04-23,9,3.79516666666667
2017-04-23,10,3.77558333333333
2017-04-23,11,3.75139583333333
2017-04-23,12,3.78402083333333
2017-04-23,13,3.83377083333333
2017-04-23,14,3.8403125
2017-04-23,15,3.8278125
2017-04-23,16,3.79627083333333
2017-04-23,17,3.7954375
2017-04-23,18,3.8253125
2017-04-23,19,3.8421875
2017-04-23,20,3.8460625
2017-04-23,21,3.80117708333333
2017-04-23,22,3.70753125
2017-04-23,23,3.69365625
2017-04-23,24,3.75955208333333
2017-04-23,25,3.7776875
2017-04-23,26,3.7480625
2017-04-23,27,3.76303125
2017-04-23,28,3.82259375
2017-04-24,2,3.92291666666667
2017-04-24,3,3.91858333333333
2017-04-24,4,3.88270833333333
2017-04-24,5,3.85970833333333
2017-04-24,6,3.84275
2017-04-24,7,3.84554166666667
2017-04-24,8,3.856
2017-04-24,9,3.857625
2017-04-24,10,3.838875
2017-04-24,11,3.81741666666667
2017-04-24,12,3.85404166666667
2017-04-24,13,3.9068125
2017-04-24,14,3.91710416666667
2017-04-24,15,3.9065
2017-04-24,16,3.875
2017-04-24,17,3.87364583333333
2017-04-24,18,3.9024375
2017-04-24,19,3.9198125
2017-04-24,20,3.92577083333333
2017-04-24,21,3.88073958333333
2017-04-24,22,3.78471875
2017-04-24,23,3.77225
2017-04-24,24,3.84333333333333
2017-04-24,25,3.8626875
2017-04-24,26,3.8303125
2017-04-24,27,3.84548958333333
2017-04-24,28,3.90821875
2017-04-25,2,4.18766666666667
2017-04-25,3,4.03070833333333
2017-04-25,4,3.94641666666667
2017-04-25,5,3.90870833333333
2017-04-25,6,3.88629166666667
2017-04-25,7,3.88470833333333
2017-04-25,8,3.89129166666667
2017-04-25,9,3.888
2017-04-25,10,3.86064583333333
2017-04-25,11,3.83502083333333
2017-04-25,12,3.87160416666667
2017-04-25,13,3.91986458333333
2017-04-25,14,3.92367708333333
2017-04-25,15,3.91029166666667
2017-04-25,16,3.87970833333333
2017-04-25,17,3.87973958333333
2017-04-25,18,3.91038541666667
2017-04-25,19,3.927625
2017-04-25,20,3.93145833333333
2017-04-25,21,3.88471875
2017-04-25,22,3.78740625
2017-04-25,23,3.7704375
2017-04-25,24,3.8338125
2017-04-25,25,3.85072916666667
2017-04-25,26,3.8211875
2017-04-25,27,3.83808333333333
2017-04-25,28,3.90141666666667
2017-04-26,2,4.3765
2017-04-26,3,4.1976875
2017-04-26,4,4.00191666666667
2017-04-26,5,3.9393125
2017-04-26,6,3.91591666666667
2017-04-26,7,3.919125
2017-04-26,8,3.9310625
2017-04-26,9,3.93210416666667
2017-04-26,10,3.91033333333333
2017-04-26,11,3.8875625
2017-04-26,12,3.92525
2017-04-26,13,3.97708333333333
2017-04-26,14,3.9815
2017-04-26,15,3.96563541666667
2017-04-26,16,3.92948958333333
2017-04-26,17,3.9253125
2017-04-26,18,3.95310416666667
2017-04-26,19,3.96670833333333
2017-04-26,20,3.966125
2017-04-26,21,3.91622916666667
2017-04-26,22,3.81702083333333
2017-04-26,23,3.80233333333333
2017-04-26,24,3.87216666666667
2017-04-26,25,3.88734375
2017-04-26,26,3.84786458333333
2017-04-26,27,3.85680208333333
2017-04-26,28,3.91415625
2017-04-27,2,4.395875
2017-04-27,3,4.4035
2017-04-27,4,4.11575
2017-04-27,5,3.9779375
2017-04-27,6,3.943625
2017-04-27,7,3.9485
2017-04-27,8,3.95564583333333
2017-04-27,9,3.95125
2017-04-27,10,3.92825
2017-04-27,11,3.90216666666667
2017-04-27,12,3.93610416666667
2017-04-27,13,3.98634375
2017-04-27,14,3.98961458333333
2017-04-27,15,3.97697916666667
2017-04-27,16,3.9484375
2017-04-27,17,3.94573958333333
2017-04-27,18,3.96888541666667
2017-04-27,19,3.97986458333333
2017-04-27,20,3.97867708333333
2017-04-27,21,3.92758333333333
2017-04-27,22,3.82658333333333
2017-04-27,23,3.80558333333333
2017-04-27,24,3.86458333333333
2017-04-27,25,3.87761458333333
2017-04-27,26,3.84467708333333
2017-04-27,27,3.85117708333333
2017-04-27,28,3.89711458333333
2017-04-28,2,4.01589583333333
2017-04-28,3,4.06635416666667
2017-04-28,4,3.95133333333333
2017-04-28,5,3.8908125
2017-04-28,6,3.87114583333333
2017-04-28,7,3.87333333333333
2017-04-28,8,3.88370833333333
2017-04-28,9,3.8848125
2017-04-28,10,3.86254166666667
2017-04-28,11,3.84164583333333
2017-04-28,12,3.88341666666667
2017-04-28,13,3.93796875
2017-04-28,14,3.94557291666667
2017-04-28,15,3.93257291666667
2017-04-28,16,3.89896875
2017-04-28,17,3.89680208333333
2017-04-28,18,3.92607291666667
2017-04-28,19,3.94508333333333
2017-04-28,20,3.95383333333333
2017-04-28,21,3.91051041666667
2017-04-28,22,3.81511458333333
2017-04-28,23,3.80991666666667
2017-04-28,24,3.89491666666667
2017-04-28,25,3.91835416666667
2017-04-28,26,3.88022916666667
2017-04-28,27,3.87129166666667
2017-04-28,28,3.89154166666667
2017-04-29,2,3.358
2017-04-29,3,3.5845
2017-04-29,4,3.6464375
2017-04-29,5,3.68975
2017-04-29,6,3.770875
2017-04-29,7,3.84379166666667
2017-04-29,8,3.86629166666667
2017-04-29,9,3.87402083333333
2017-04-29,10,3.8593125
2017-04-29,11,3.84110416666667
2017-04-29,12,3.88127083333333
2017-04-29,13,3.93497916666667
2017-04-29,14,3.94527083333333
2017-04-29,15,3.9328125
2017-04-29,16,3.89760416666667
2017-04-29,17,3.893
2017-04-29,18,3.919
2017-04-29,19,3.9328125
2017-04-29,20,3.9344375
2017-04-29,21,3.8886875
2017-04-29,22,3.7955625
2017-04-29,23,3.78175
2017-04-29,24,3.84725
2017-04-29,25,3.86954166666667
2017-04-29,26,3.848625
2017-04-29,27,3.86054166666667
2017-04-29,28,3.90529166666667
2017-04-30,2,3.4181875
2017-04-30,3,3.53577083333333
2017-04-30,4,3.56820833333333
2017-04-30,5,3.6263125
2017-04-30,6,3.69483333333333
2017-04-30,7,3.8023125
2017-04-30,8,3.8750625
2017-04-30,9,3.88054166666667
2017-04-30,10,3.86320833333333
2017-04-30,11,3.8455625
2017-04-30,12,3.88239583333333
2017-04-30,13,3.9311875
2017-04-30,14,3.93822916666667
2017-04-30,15,3.9263125
2017-04-30,16,3.8954375
2017-04-30,17,3.89327083333333
2017-04-30,18,3.9198125
2017-04-30,19,3.93308333333333
2017-04-30,20,3.93308333333333
2017-04-30,21,3.8870625
2017-04-30,22,3.79502083333333
2017-04-30,23,3.78175
2017-04-30,24,3.84725
2017-04-30,25,3.86405208333333
2017-04-30,26,3.83215625
2017-04-30,27,3.85283333333333
2017-04-30,28,3.92608333333333
2017-05-01,2,3.45225
2017-05-01,3,3.65095833333333
2017-05-01,4,3.74025
2017-05-01,5,3.83120833333333
2017-05-01,6,3.8679375
2017-05-01,7,3.87675
2017-05-01,8,3.88595833333333
2017-05-01,9,3.88758333333333
2017-05-01,10,3.86754166666667
2017-05-01,11,3.844375
2017-05-01,12,3.87960416666667
2017-05-01,13,3.93095833333333
2017-05-01,14,3.939625
2017-05-01,15,3.92688541666667
2017-05-01,16,3.89273958333333
2017-05-01,17,3.88948958333333
2017-05-01,18,3.91713541666667
2017-05-01,19,3.9339375
2017-05-01,20,3.93989583333333
2017-05-01,21,3.89355208333333
2017-05-01,22,3.79490625
2017-05-01,23,3.778375
2017-05-01,24,3.84395833333333
2017-05-01,25,3.86215625
2017-05-01,26,3.83296875
2017-05-01,27,3.84759375
2017-05-01,28,3.90603125
2017-05-02,2,3.35995833333333
2017-05-02,3,3.6230625
2017-05-02,4,3.67352083333333
2017-05-02,5,3.73208333333333
2017-05-02,6,3.78304166666667
2017-05-02,7,3.82622916666667
2017-05-02,8,3.85029166666667
2017-05-02,9,3.85427083333333
2017-05-02,10,3.84277083333333
2017-05-02,11,3.82616666666667
2017-05-02,12,3.864375
2017-05-02,13,3.91660416666667
2017-05-02,14,3.92472916666667
2017-05-02,15,3.91469791666667
2017-05-02,16,3.88651041666667
2017-05-02,17,3.8865
2017-05-02,18,3.91466666666667
2017-05-02,19,3.93145833333333
2017-05-02,20,3.936875
2017-05-02,21,3.89165625
2017-05-02,22,3.79580208333333
2017-05-02,23,3.78117708333333
2017-05-02,24,3.84778125
2017-05-02,25,3.8643125
2017-05-02,26,3.83077083333333
2017-05-02,27,3.84079166666667
2017-05-02,28,3.894375
2017-05-03,2,3.86695833333333
2017-05-03,3,3.86116666666667
2017-05-03,4,3.8263125
2017-05-03,5,3.81152083333333
2017-05-03,6,3.82460416666667
2017-05-03,7,3.86283333333333
2017-05-03,8,3.8835625
2017-05-03,9,3.8755
2017-05-03,10,3.85208333333333
2017-05-03,11,3.83285416666667
2017-05-03,12,3.86935416666667
2017-05-03,13,3.91954166666667
2017-05-03,14,3.927125
2017-05-03,15,3.91410416666667
2017-05-03,16,3.88047916666667
2017-05-03,17,3.8783125
2017-05-03,18,3.90760416666667
2017-05-03,19,3.9255
2017-05-03,20,3.932
2017-05-03,21,3.88673958333333
2017-05-03,22,3.78971875
2017-05-03,23,3.77345833333333
2017-05-03,24,3.83795833333333
2017-05-03,25,3.85344791666667
2017-05-03,26,3.81992708333333
2017-05-03,27,3.82941666666667
2017-05-03,28,3.88191666666667
2017-05-04,2,4.1666875
2017-05-04,3,4.04977083333333
2017-05-04,4,3.96704166666667
2017-05-04,5,3.91252083333333
2017-05-04,6,3.87979166666667
2017-05-04,7,3.87545833333333
2017-05-04,8,3.88470833333333
2017-05-04,9,3.88572916666667
2017-05-04,10,3.8595
2017-05-04,11,3.83554166666667
2017-05-04,12,3.87275
2017-05-04,13,3.92105208333333
2017-05-04,14,3.92482291666667
2017-05-04,15,3.90978125
2017-05-04,16,3.87592708333333
2017-05-04,17,3.87320833333333
2017-05-04,18,3.901625
2017-05-04,19,3.9158125
2017-05-04,20,3.91577083333333
2017-05-04,21,3.86545833333333
2017-05-04,22,3.764875
2017-05-04,23,3.75078125
2017-05-04,24,3.82317708333333
2017-05-04,25,3.84180208333333
2017-05-04,26,3.80665625
